Urgent,High,Verified,Frequent,What is the type of property?,What is the size of the area needing artificial turf?,What preparation work(s) will be needed?,What kind of artificial turf do you need?,When would you like the work carried out?,How likely are you to make a hiring decision?,base_value,predicted_value,Credits,Lead Id
0.0035576553856424722,0.22460964633372194,0.0023362028804016144,-0.002314466110185907,0.1375655006456515,-0.0014117624494754486,9.388663738565736e-05,-8.335885105905808e-05,0.02916859717722881,0.5495251050126974,6.050873246417119,6.9939202530791285,7,48395119
-0.004366202432265752,-0.15315778845509806,0.011977782141664483,-0.0017383927093135268,-0.08178144519016355,-0.004621526590613401,-0.00011006313705588299,0.0002578256635683769,-0.023750463217562,-0.779072869627288,6.050873246417119,5.0145101028629915,5,48395656
-0.0015586723928022732,0.2422614880497094,-0.0009784280559841606,0.00048599085301864666,0.13728422491863151,-0.0014514616204871391,0.0001211365898922649,-0.0005127207649675044,0.004104405095962263,0.5719060314112059,6.050873246417119,7.002535240501298,7,48396021
-0.002424282827653491,-0.1793636263240701,-0.0017967349560938071,-0.00031828147712813617,-0.060775615087033864,-0.003267936786006607,-3.5317693966498443e-05,-0.00035807269637432596,-0.004735782702946696,0.20709381111149985,6.050873246417119,6.004891406977345,6,48396602
-0.002676215341514135,-0.18571998993963212,0.005629390228214172,-0.0004965193554045049,-0.06123923167763475,-0.004423096076519996,0.00021573796578721444,-0.00013037211519207158,0.017009227734719905,0.18476383197014093,6.050873246417119,6.003806009810083,6,48397304
-0.002934539723648579,-0.16087716158394957,-0.0016736198275525919,0.001227237344232265,-0.0833222695328438,-0.0034526011694294124,-0.00012325908696659722,-0.00011224704011329184,-0.005189151727954378,-0.795888815634886,6.050873246417119,4.998526818434008,5,48397784
-0.0009164494066206234,0.25022384220256194,0.0007992365390605603,-0.0006406659336139837,0.09669373019586319,-0.00199041199930453,0.00019740308776745858,-0.0008614992637846996,0.027601082075789374,0.5656880743508982,6.050873246417119,6.987667588265737,7,48397912
-0.0008583039956296913,0.25042937319764397,0.0006420429091808061,-0.0011516208277870732,0.09067053266621172,0.0010217619619106195,5.8270818117950666e-05,-0.0008044736091679734,0.0022144494664534976,0.5764656418656249,6.050873246417119,6.969560920869679,7,48397977
-0.0029658771955761603,-0.21755221933623928,-0.0012309288588748428,0.0004220328952765148,-0.07716360715147025,-0.0038388928270405415,4.341150838981976e-05,5.3831868057509405e-05,0.019833358427102474,0.22347320202888188,6.050873246417119,5.991947557775626,6,48398622
-0.0032554934476941746,-0.16136519637404736,-0.0016119415089333644,0.0012632983329756925,-0.08385125853909248,-0.004630475799273408,-2.2390375121234958e-05,-0.00011058664930028007,-0.0054365666553843105,-0.79881030053172,6.050873246417119,4.993042334869529,5,48399016
-0.0043551163206241306,-0.15039234366178134,0.007322606595132302,-0.0024220258412000852,-0.08042739101176448,-0.007871303791440406,4.749554463181411e-05,-0.0002508800867085331,-0.028558799502784775,-0.7606899388203081,6.050873246417119,5.023275549520271,5,48399292
-0.0009637352898634509,0.2442603816716125,-0.0009591797157362305,-0.0007891774844861364,0.13744240778532463,-0.0019679262681914327,-1.6206706795630382e-05,0.00011501120284705972,0.003429294120161611,0.5739527150676758,6.050873246417119,7.005376830799667,7,48400494
-0.0057403337540483665,-0.16152093987845947,0.003580091232325338,0.0013793496521013414,-0.08569867154173721,-0.010453271482038918,-4.342952164467277e-06,0.003347398848908686,0.026347133858062515,-0.7991944923186949,6.050873246417119,5.022915168081374,5,48400609
-0.0010363084423015204,0.24366719817212973,-0.0009117979714953037,-0.0008049996540466527,0.13760504254583444,-0.0014975220604792022,0.00014707223022454417,-0.0005003832795565533,0.003789682262799338,0.5726833304857524,6.050873246417119,7.004014560705981,7,48400970
-0.0030293135075595595,-0.16121897367934637,-0.0016166608076457496,0.001158818382125199,-0.08236797442402377,-0.004434436409043118,-5.2066727547190116e-05,-2.303540205261501e-05,-0.004557110703969711,-0.7972258002653251,6.050873246417119,4.997506692872732,5,48404443
-0.002587327372086242,-0.19935019765772183,-0.0012243683101792755,-0.0004019677592037594,-0.07508307470697825,-0.001638991016440467,-4.2856850750174265e-05,0.0002475753632110041,-0.027898584794301243,0.25920073541254823,6.050873246417119,6.002094188725217,6,48404453
0.0057145304687656415,0.23869477159302652,-0.0010256841363714124,0.0015546868819913706,0.13846980809254536,-0.0004920222722756805,-3.031159825552012e-05,-0.00047276424224185134,0.007094455311115683,0.5643135962235889,6.050873246417119,7.004694312739007,7,48405629
-0.002034152734135593,-0.21121086436875317,-0.0015096220105029277,-0.0008042054577024867,-0.076064855576015,-0.002071351238134817,-4.553674116870488e-05,-0.00022044235783213637,-0.0023276125938349033,0.2453092774700539,6.050873246417119,5.9998938808090925,6,48405792
-0.002755707368290117,-0.15972265415342504,-0.0014957082408491367,-0.0016259377842655102,-0.08224349200875301,-0.004387438916144682,1.614617749088586e-05,-2.4103714118928856e-05,-0.00496667143049696,-0.798015041593013,6.050873246417119,4.995652637385254,5,48406013
-0.0022857569841847093,0.23733417883500033,0.004210581542727798,0.0006000336770934895,0.13891754431693806,3.866004650263196e-05,-9.413716328408879e-05,-0.0004602139050960942,0.0054118130300042115,0.5691121536987096,6.050873246417119,7.003658103511531,7,48406254
-0.0030235203615817897,-0.16121058252162498,-0.0016148947889820168,0.0011605525512101117,-0.08235130003741314,-0.0044322957576122,-3.589672688444852e-06,-2.2787191578589327e-05,-0.00455884335574251,-0.7971959234761039,6.050873246417119,4.997620061805002,5,48406502
0.00864012092011738,-0.19818925209220356,-0.0015131102622606312,-0.0004085834097160285,-0.07658337213020228,-0.002286137633246672,0.00014952543757990885,0.00019446621996242633,-0.02898891015421959,0.2482419040025728,6.050873246417119,6.000129897315502,6,48406783
0.005767469751386236,0.23876128794110074,-0.0011101130595583735,0.001575688979053808,0.1380930359876815,-9.70345438182377e-05,4.955388718160301e-05,-0.0003785048399202858,0.00703168692765403,0.5643533242192421,6.050873246417119,7.0049196416671204,7,48406990
-0.0022857569841847093,0.23733417883500033,0.004210581542727798,0.0006000336770934895,0.13891754431693806,3.866004650263196e-05,-9.413716328408879e-05,-0.0004602139050960942,0.0054118130300042115,0.5691121536987096,6.050873246417119,7.003658103511531,7,48407073
-0.0021670239025276664,0.2331081650912365,-0.00046610497319465524,0.00027845252502322454,0.1352934242714718,-0.0003018145218403985,-3.668183332350556e-05,-0.00031508656162731167,0.02783554501630232,0.5594770397655048,6.050873246417119,7.003579161294144,7,48407154
-0.00396716100053294,-0.15403515969625545,-0.002207870703890692,-0.0015597465890057555,-0.08267164875728063,-0.0017244797478856097,0.00014160191918619497,0.0004039087898262676,-0.026367965403814014,-0.7800948221407303,6.050873246417119,4.998789903086735,5,48412794
-0.00421754772368963,-0.1557647267084558,-0.002223398100437522,0.0011231716338776722,-0.08232541723647667,-0.003845091898702095,8.13562332828818e-05,0.00019744009253884552,-0.02667961102239299,-0.779733749098735,6.050873246417119,4.9974856725879295,5,48413371
-0.002658692094527275,-0.2119655609317709,-0.0018040688043908632,0.0006414440754532535,-0.07692112624685836,-0.0021219295682753663,-0.00012876756025767934,-0.0001841564158418394,-0.0034160346279959453,0.24335763558151083,6.050873246417119,5.995671989824165,6,48413491
-0.0020557085171329145,0.2329892589916054,-0.0004434141573473972,0.00041725610881075497,0.1364534479889591,-0.0015302746563804878,-3.6366238605304904e-05,-0.0008064539705404274,0.028066516135133016,0.5597059661779527,6.050873246417119,7.003633474279573,7,48415166
-0.0021029508231238197,-0.1735705101010523,-0.0018108953615716807,-0.0005185320589530743,-0.0679244159827778,-0.003045901722163354,0.00018724400618452513,-0.000967524387009218,-0.008171849457380465,0.18180290522997306,6.050873246417119,5.974750815759244,6,48415322
-0.0042376729508043325,-0.15560707161335832,-0.0022231766981064337,0.001086386786991397,-0.08228344931761924,-0.0037936755240960047,5.508987812247552e-05,0.00019550233925938666,-0.026705307339063126,-0.7796742498344139,6.050873246417119,4.997685622144032,5,48415565
-0.0022028288056854073,-0.21199354959473193,-0.001667831021663774,0.0005851954505738919,-0.07643977761045812,-0.001578552914074988,6.817658031680688e-05,-0.0001564716296219845,-0.002006493312357153,0.2455361469251474,6.050873246417119,6.001017260484564,6,48416738
-0.00387680248271988,-0.16106840038344247,-0.001724163712523803,0.0011340948831498777,-0.08297015688184362,-0.004262276908763448,-7.560168970826363e-05,-4.124690954142005e-05,-0.0008639495001904874,-0.7935457224915714,6.050873246417119,5.003579020339965,5,48417087
-0.0021886569548970856,0.24419692020156028,-0.0009644889908331605,0.0005054234369427609,0.13826383027155134,-0.0010028364165792735,2.0308549263847234e-05,-0.0014373162494958833,0.004772583356771467,0.5707976043141699,6.050873246417119,7.0038366179355735,7,48418113
-0.0016089438777468763,0.23447946711148837,-0.00040376770501359424,-0.0005053907536249199,0.1356810633623446,-0.0006158981441733367,-0.00031440666015185336,-0.0002686576667017548,0.0280250794401863,0.5603363807059897,6.050873246417119,7.0056781722297155,7,48421119
0.002721125355546355,0.23258689467889576,0.004094702962945675,-0.0024290050045777285,0.13839996274097832,-0.0008439737508736052,4.4000250270335176e-05,-0.0003578383620105554,0.006028893610468193,0.5635462286647037,6.050873246417119,6.994664237563466,7,48421670
-0.0043551163206241306,-0.15039234366178134,0.007322606595132302,-0.0024220258412000852,-0.08042739101176448,-0.007871303791440406,4.749554463181411e-05,-0.0002508800867085331,-0.028558799502784775,-0.7606899388203081,6.050873246417119,5.023275549520271,5,48421685
-0.001071050438222686,0.2440088158115017,-0.0009886216449105263,-0.0008011888856568045,0.1373618832606303,-0.0016463472471065672,-9.482055671509373e-05,-0.00041340986682193985,0.00321944749414512,0.5733292206507324,6.050873246417119,7.003777174994695,7,48425315
0.008087872228257452,-0.2088389344186458,-0.0017697999411706439,-0.0010998239726410948,-0.07803002269531231,0.00208609137261721,-2.4435349100242392e-05,-0.00016980648219518463,-0.00222573600881434,0.23114347170939978,6.050873246417119,6.000032122859514,6,48425817
-0.002755707368290117,-0.15972265415342504,-0.0014957082408491367,-0.0016259377842655102,-0.08224349200875301,-0.004387438916144682,1.614617749088586e-05,-2.4103714118928856e-05,-0.00496667143049696,-0.798015041593013,6.050873246417119,4.995652637385254,5,48426216
-0.0028016178548887914,-0.19797798191284166,0.00020969187510490246,0.00047884789516256546,-0.07600512670975462,-0.0016163218388336477,-0.00018914372931918945,-9.213222677435813e-05,-0.02494645612403498,0.2546390302970673,6.050873246417119,6.002572036088006,6,48426275
0.005740477802062326,0.22682720265284836,-0.0004378120976327824,0.0014375995688419689,0.13645441302279857,-0.0012039062442114547,0.00010268099096253547,-0.0001477752724303069,0.030710981312298095,0.5513239598987659,6.050873246417119,7.001681068051422,7,48427718
0.007816548229098884,-0.20727250856709437,-0.0016808057999270621,-0.0010695122591792906,-0.07755513152390231,-0.0009887575481119417,0.0002429496484176109,-0.00022948431676919867,-0.0007605828386804763,0.23076952944862641,6.050873246417119,6.000145490889596,6,48427801
-0.0021702177989318863,0.24418801900527473,-0.0009645724435898988,0.0005023985343645755,0.13829350065682203,-0.0008107919255366501,3.357011082458754e-05,-0.0005685903197158672,0.0047340067675024945,0.570774694184733,6.050873246417119,7.004885263188867,7,48428046
0.0026910392387391453,0.23294791523309946,0.004419120222706028,-0.002247669820714711,0.13854868142595658,-6.260895980810038e-05,-0.0003171031809012424,-0.0003218023601408457,0.005402146129039542,0.5641760962558565,6.050873246417119,6.9961090606009515,7,48428108
0.0043941284198430065,0.2369583342517217,-0.0009674538563653501,0.0015444683052854582,0.13748351510244863,-0.0009059056238296045,2.9532961014837127e-05,-7.51580737106411e-06,0.005853553576498745,0.565417469566145,6.050873246417119,7.00067337331251,7,48428579
-0.004640600155500114,-0.1547039915458741,0.01214282156169174,0.0012440976756593351,-0.0821535263329788,-0.004960814957220166,-0.0001281423053734282,-0.0012926052609639057,-0.023530628262031776,-0.7782581996835622,6.050873246417119,5.014591657150967,5,48429309
0.0047842297715466045,0.23598223462286264,-0.0010074846233398055,0.0015929453844758092,0.13862297312208616,-1.5160853663473437e-05,-7.414419822387155e-05,-0.0004082413113091938,0.009294301536397376,0.5652727140483366,6.050873246417119,7.004917613916287,7,48429310
-0.0015816669494830857,0.2421832164221675,-0.0009801940746478933,0.0005170144841044862,0.13727675761233823,-0.001463279847248568,-9.505567388045666e-05,-0.0005025227287090572,0.004070014437991641,0.5718728994357488,6.050873246417119,7.002170429535501,7,48431546
-0.0024570788220899865,-0.21055687305060297,-0.0016314587561469898,-0.0008701997506497957,-0.07649764741810121,-0.0025281063156343416,9.864953044714316e-06,-0.00019865745618712722,-0.003682474485722154,0.24382422771584591,6.050873246417119,5.996284843030875,6,48432688
0.012457148873352433,-0.1585845730072402,-0.0018523890054564468,-0.0019431689953345937,-0.08408624370612476,-0.005658303723588218,-0.0001453018124747906,-0.00031107565909075063,-0.004186906147247378,-0.7976896892506965,6.050873246417119,5.0088727439832175,5,48432892
-0.003071946374254799,-0.1834223584213176,-0.002286484037157459,-0.00017757274790512382,-0.062191560698450006,-0.0018102647872081986,-5.0177449397763e-05,-0.0013100729708167493,0.016597202069287886,0.24038826381270675,6.050873246417119,6.053538274812605,6,48433907
-0.002934539723648579,-0.16087716158394957,-0.0016736198275525919,0.001227237344232265,-0.0833222695328438,-0.0034526011694294124,-0.00012325908696659722,-0.00011224704011329184,-0.005189151727954378,-0.795888815634886,6.050873246417119,4.998526818434008,5,48433993
0.011562713495561499,-0.15859525201622612,-0.0017806806133987146,-0.0019743525695878534,-0.08352848439279971,-0.005804858732790097,-5.807768638151479e-05,-0.0003457146196248446,-0.008789149316263385,-0.8019485052105525,6.050873246417119,4.9996108847550556,5,48437703
0.008546619964337338,-0.21427839913221072,-0.0013808814743658095,-0.0011190956284674823,-0.07795843415280591,-0.0044682415845580985,4.136893300844828e-05,-0.0009477474414755694,0.0195356139008051,0.21139847361947614,6.050873246417119,5.9902425234208625,6,48438967
0.008043578094570947,-0.16838960246885065,-0.0005658155249684411,3.502275531568147e-06,-0.06317544739660595,-0.004939364588039362,-5.459956889260322e-05,-4.3424335876757664e-05,-0.026805951298157788,0.20502508315075413,6.050873246417119,5.999971204756584,6,48441072
-0.005114969460984317,-0.16244944181116636,-0.0012006672100619053,-0.0017936296611620372,-0.08732537538235279,-0.005883184093293281,-0.00011664439326384066,-0.00044786950924440255,0.02871667290561647,-0.8070392789512034,6.050873246417119,5.008218858850002,5,48441944
-0.004244054332967926,-0.15569749719296383,-0.002218863851430897,0.0011157989259833485,-0.08229432639794824,-0.003797188065035969,-6.646708115552647e-05,0.00018689071315360485,-0.026816412719658053,-0.7797213744480026,6.050873246417119,4.997319751967094,5,48442510
-0.002032203904181938,0.2329714746221773,-0.0005673358926868443,0.0004552482179999196,0.13651526632428962,-0.0012001574507283428,0.00011400555420283654,0.0007783875285041475,0.028269538012163573,0.5592843929616945,6.050873246417119,7.005461862390554,7,48443667
-0.004047853329682924,-0.15410431451040546,-0.0020676467805348783,-0.0014882227493001868,-0.08197048830542435,-0.0033497903864288816,0.00011893141096678783,0.0003280200769103677,-0.02678985545289506,-0.7804052681170117,6.050873246417119,4.997096758273312,5,48443754
0.007998692718212838,-0.17093782938843427,-0.00192552491442528,-0.00013737987541368038,-0.0604367819643562,-0.0009343373447726317,3.045118028661813e-05,0.00025567671859727894,-0.02755265311694251,0.2109047930310777,6.050873246417119,6.008138353460948,6,48445690
-0.0015586723928022732,0.2422614880497094,-0.0009784280559841606,0.00048599085301864666,0.13728422491863151,-0.0014514616204871391,0.0001211365898922649,-0.0005127207649675044,0.004104405095962263,0.5719060314112059,6.050873246417119,7.002535240501298,7,48446385
-0.0022663574930476597,0.22822949076665291,0.0022474242714588376,0.000353953255010831,0.1370342425313798,-0.002087547960598635,-8.59941761033575e-05,-0.00019733619387130372,0.027061415740511567,0.557189861366546,6.050873246417119,6.998352398525059,7,48446397
0.005578704949388212,0.22690029459764335,-0.0005070279362257881,0.0015112932710610026,0.13630620440115973,-0.0007765427740570485,-4.4239671126701645e-06,-4.702217468848678e-05,0.030868033201810786,0.5513204966167867,6.050873246417119,7.002023256602885,7,48446622
0.004392766104949613,0.2368486667402942,-0.0009690534178830138,0.0015444683052854582,0.13751328001537455,-0.0007732305579032104,2.9532961014837127e-05,-0.0007109501671483631,0.005977324066502599,0.5654554102816122,6.050873246417119,7.000181460749217,7,48446628
-0.004443710474214015,-0.15246494523884863,0.006986568896287172,-0.0024064858365717085,-0.07591439615930354,-0.0031229253169591602,-0.00012372766676692462,0.0004414778968309087,-0.029137935137197656,-0.7648919129387006,6.050873246417119,5.0257952544416735,5,48446930
0.008028796849398412,-0.17093938866780012,-0.00192552491442528,-0.0001463364747115248,-0.06043868164002742,-0.0009253955884543306,8.881482699074371e-07,0.00025567671859727894,-0.027522200741008036,0.2109143198599649,6.050873246417119,6.008175399966922,6,48447805
-0.0015586723928022732,0.2422614880497094,-0.0009784280559841606,0.00048599085301864666,0.13728422491863151,-0.0014514616204871391,0.0001211365898922649,-0.0005127207649675044,0.004104405095962263,0.5719060314112059,6.050873246417119,7.002535240501298,7,48448251
-0.002854367133885609,-0.21760541484835944,-0.001298641015121795,0.0005871855476287664,-0.07742151499102354,-0.00420606792198302,-4.128368108607348e-05,2.0372192973617162e-05,0.0192647962183476,0.2225642373757038,6.050873246417119,5.989882548160313,6,48448618
0.012747291601784783,-0.15601900028520932,-0.0013427670876173376,-0.0024228713469020536,-0.08033690589342371,-0.009346795225382948,-7.137127588089669e-05,-0.0006105844728299764,-0.014144994894765707,-0.7834712426179927,6.050873246417119,5.015854004918898,5,48448854
-0.002629996419333696,-0.1720622349295298,0.008559313452768134,-7.762634729576402e-06,-0.05920851328467109,-0.002827021023382495,-0.00010949632295551351,9.892766009403496e-05,-0.027557443085701273,0.22041671689515618,6.050873246417119,6.0155457367248335,6,48449126
-0.002593821705059928,-0.21485886934416806,-0.0022609477049732713,0.0010383252884736622,-0.0785964512287585,0.015950126064723423,-6.243538493040143e-05,0.0011900572357684944,-0.006227308261806448,0.22769040391269005,6.050873246417119,5.992142325289078,6,48449434
-0.0017655500835928016,0.2387575350114256,0.003728853331590893,-0.00096424646703246,0.139221192481002,-0.0013748353870505642,-0.00016948481130966075,-0.0009995700326744564,0.0054033488637379905,0.5696154321829241,6.050873246417119,7.00232592150614,7,48450371
-0.0029485286035902656,-0.16089071928818016,-0.0016632489055585801,0.0012111898195403658,-0.08333996277276426,-0.0033850826150098063,-4.5640806224795675e-06,-0.0001092464815673361,-0.005103552862327026,-0.7959005538571345,6.050873246417119,4.998738976769905,5,48450439
-0.002877863492729901,-0.1778925454196585,0.005745488724463607,-0.0005373448259847568,-0.06166804224287935,-0.0058508831303078265,0.00021335338372506152,-0.00045930393465965755,0.01563650267370647,0.15730381805701954,6.050873246417119,5.980486426209813,6,48455383
0.0025316925229708145,0.26246846162514137,-4.3512699669791945e-05,0.0022815805533408693,0.06187089269988603,0.0010825306849672244,1.8733439349055883e-05,-0.0008166484289189366,0.003559687184154965,0.5773682400901103,6.050873246417119,6.96119490408845,7,48456428
0.0043378789814924055,0.23725762932110478,-0.001016706918721343,0.001466638224489235,0.13730906279101474,-0.001158023318276164,-4.8140320827503585e-05,-0.0007531623515087671,0.005213074127274472,0.565832309102353,6.050873246417119,6.999313806055512,7,48456898
-0.002949843925358484,-0.16095723131681766,-0.0016828104715178231,0.0012425459936885857,-0.08330376381882332,-0.0033999104595596537,1.078189568378525e-05,-0.00018485846980310585,-0.005206365914291582,-0.7959758355270792,6.050873246417119,4.99846595440324,5,48456947
0.004943111766132891,0.23624700602745982,-0.0011195676949332476,0.001603803238099309,0.13836896759889158,9.169884792198809e-05,0.00016829145806676715,-0.00038394827269765385,0.008961332425174797,0.5647915830582665,6.050873246417119,7.004545524869501,7,48457436
-0.001540607940735471,0.24216199277782693,-0.001008105657083432,0.0005273575852629722,0.13729071424742859,-0.0014162188539113343,-0.00022082379018931379,-0.0004888369346099555,0.004042196549881708,0.5719268010261312,6.050873246417119,7.002147715427121,7,48457899
-0.0017116597130262302,0.24558724999205145,-0.001050245999855343,-0.0009542336291642957,0.13821754909353282,-0.0006988936527707635,-0.00010091614243597993,-0.0004570724515072599,0.004176800178241606,0.5716800636369109,6.050873246417119,7.005561887729096,7,48457940
-0.002121433526083443,-0.18040137108654014,-0.001892390884065153,0.0002567704788171334,-0.060499178147560666,-0.0024200180996476798,-5.857598970002879e-06,-0.00032612165145456327,-0.003269526328625775,0.20704197928159057,6.050873246417119,6.0072360988545785,6,48458891
-0.002276655401198772,0.2373075428029941,0.0042889676211856935,0.0005861492991391472,0.13890238994624152,-3.5668249744295514e-05,1.539566056972518e-05,-0.0004904384639625824,0.0050652061699872596,0.5688578249232212,6.050873246417119,7.003093960725552,7,48459118
-0.002001745867908855,-0.21052448626466758,-0.001621142736238784,-0.0007891398758708393,-0.07635181391305818,-0.001682839942049893,-0.00014560361109856098,-0.00015874979178896837,-0.0022410571898236115,0.24610271026467057,6.050873246417119,6.001459377489284,6,48459271
0.006024958826772058,0.23835766226329783,-0.00034716288314358277,0.0013022796063081855,0.14398095140271785,0.00014014220826869474,-4.8189048838121395e-05,0.0001672256103435734,-0.016285476509408127,0.5840687874379843,6.050873246417119,7.008234425331421,7,48460161
-0.0026295032609469178,-0.19945355397894277,-0.0012479338242162913,-0.00047984564838103475,-0.07507860106481862,-0.00167516690518459,-2.559890742190905e-05,0.0002710031436413301,-0.02767657640986674,0.259270206121809,6.050873246417119,6.0021476756827905,6,48460226
0.008113950752819135,-0.21115456707403202,0.00728975340549452,-0.00122008602389539,-0.078439704306388,0.008231858629127247,-9.423341474344426e-05,-0.00026690623352881344,-0.004562150354501152,0.22578774007935182,6.050873246417119,6.004558901876822,6,48460308
-0.004151956310762787,-0.1555379167992083,-0.002308991259726497,0.001133815970034707,-0.08300076710822,-0.002018083908336069,7.280842197658014e-05,0.0002689484936098341,-0.026354566659336977,-0.779373602634744,6.050873246417119,4.999602934622405,5,48460556
-0.0016295297121659137,0.22971265291358525,0.0021079412047127033,-0.0005384471063342405,0.137417373753448,-0.002365400810231978,0.00021777185621570268,-0.0001781091665820408,0.027382305870665206,0.5581513165627445,6.050873246417119,7.001151121783177,7,48460625
-0.0022116898106403914,0.23307457659209793,-0.00043746294409597567,0.0002681094238647386,0.13527838148476143,-0.0004534808574260842,-8.026341520986088e-05,-0.0002735819234719714,0.027754977769353865,0.5594069280251147,6.050873246417119,7.003199740761467,7,48461097
-0.002934539723648579,-0.16087716158394957,-0.0016736198275525919,0.001227237344232265,-0.0833222695328438,-0.0034526011694294124,-0.00012325908696659722,-0.00011224704011329184,-0.005189151727954378,-0.795888815634886,6.050873246417119,4.998526818434008,5,48461171
-0.0024807270611541766,-0.17976311600466913,-0.0019187705598895633,0.0003348068675514287,-0.06109492556767512,-0.0019044842830088242,3.166202049956306e-05,-0.00030984840159193434,-0.004262286543492409,0.20686548281443617,6.050873246417119,6.0063710396981245,6,48461524
-0.002212012067456699,0.2330000674391996,-0.00042820862823811443,0.00021044865589941506,0.13633216315372015,-0.001911102588755966,0.00014870482584649274,-0.0002511009278823724,0.02846871230180986,0.5594498475918831,6.050873246417119,7.003680766173145,7,48461535
-0.002800274088666389,-0.15972675718150162,-0.0015297501352993141,-0.001665417238169725,-0.0822663115782817,-0.004403724451748917,-0.0002515457761610292,-2.742025549168339e-05,-0.004949822060000857,-0.7980486257254747,6.050873246417119,4.995203597926324,5,48461693
-0.002994294901699431,-0.17617583053044775,-0.0018539028663701756,0.0005671585212892174,-0.061465727729167474,0.009228132119069433,0.00019546195822989538,-0.0007385963621692476,-0.016758640711692467,0.18399728396538523,6.050873246417119,5.984874289879546,6,48461852
-0.0020595953172703133,0.23291166214663844,-0.0004051311690030449,0.0002826047287853179,0.1366256653445139,-0.0020089129575308075,-2.81386684921219e-05,-0.0007209419569841839,0.027909575037460534,0.5598139844214373,6.050873246417119,7.003194018026674,7,48463584
-0.005571499240306038,-0.18736125640821197,-0.0014353473242660862,0.0006636089924457365,0.012587455976987384,-0.011296646468691943,-1.43156244628492e-05,0.00014867391568667556,0.044554492486163555,-0.7942570774574675,6.050873246417119,5.108891335264995,5,48463624
0.0022392074374659693,0.24079109823252587,0.0040844547817826,0.0011279501289830432,0.05423434554283662,0.002565168630704767,-5.12763701494322e-05,-8.65627505592221e-05,0.012971363201312563,0.56220691533598,6.050873246417119,6.930955910588002,7,48464703
0.0115723192701233,-0.16305800280576502,-0.0019474139049137757,0.0014178269799177906,-0.08455896376193547,-0.005079635563892093,-8.890340506823904e-05,-0.0003835077445276889,-0.00893458581412998,-0.8000523810061455,6.050873246417119,4.9997599986607835,5,48465258
