Location,Urgent,High,Verified,Frequent,Where is the existing garage located?,How big is the garage to be converted?,What are you planning to use the converted garage for?,Do you have plans drawn up?,What is the planning permission status for this job?,How likely are you to make a hiring decision?,base_value,predicted_value,Credits,Lead Id
0.0,0.12182889718589823,-0.054452419923250395,0.006841714407782448,0.010285692641328543,0.08615384711220153,0.12180772233090352,0.14507272605914553,0.7039121713211403,0.10585063052613766,0.02408044270948499,7.995345430657459,9.266726855028232,11,47371519
0.0,-0.052216374376519686,-0.08353936698646246,0.004575647634812832,0.013407547003846486,0.05371775411446846,0.1253121786895601,0.12752918943884797,0.9558802439830547,0.07101576876235506,0.07963772709508096,7.995345430657459,9.290665746016503,11,47356045
0.0,-0.041785243366459786,-0.07614513154479441,0.005820922712707662,7.917502828898749e-05,0.11185547202586732,0.10713796119327589,0.09068238497806345,0.8577420877177835,0.14280592025626898,0.05732099728409303,7.995345430657459,9.250859976942554,11,47332808
0.0,0.31340347491699944,-0.06909456957794982,0.00920008620545384,0.004425544287181063,0.052984082967294344,0.10722302816483328,0.1541523401596465,0.006307480155281006,0.08047966973509948,0.1763136437508093,7.995345430657459,8.830740211422107,10,47483088
0.0,-0.08217437323626874,-0.09300394256947665,0.00698327246528889,0.004425544287181063,-0.005901498949178006,0.07500786832777313,0.17008518702593667,0.06131909433554932,0.06420977162914783,0.3127215140195481,7.995345430657459,8.509017867992961,10,47481389
0.0,0.3203914172684392,-0.07712822234732455,0.010118177502681923,-0.002839688517258135,0.017087263985366023,0.045437313876771586,0.0517536078046963,-0.036172267803812434,0.03862250865962743,0.17992916025700315,7.995345430657459,8.54254470134365,10,47475746
0.0,-0.11120756551804933,-0.11332758388722167,-0.019069850723293178,0.008560312735597302,-0.047547013764656296,-0.030341146093703402,0.015928139340140365,-0.18561243674691458,-0.0567233902306801,0.06988194473759202,7.995345430657459,7.52588684050627,10,47458174
0.0,0.30587882227467145,-0.07047625989819804,0.011416980415020367,-0.003982594588677978,0.1574735078981077,0.08747735145327444,-0.03044240607492238,-0.063828678931682,0.07008223435589772,0.15313130164285932,7.995345430657459,8.61207568920381,10,47423881
0.0,0.2999487809487594,-0.07913957164262493,0.006865234878413591,0.008934154434259411,0.026187631644829075,0.038540663861501574,-0.02780071590640487,-0.06256009018342011,0.028639302093240445,0.1605489329819134,7.995345430657459,8.395509753767927,10,47379302
0.0,-0.08217437323626874,-0.09300394256947665,0.00698327246528889,-0.013181277327227408,-0.026007715689889938,0.06458825849393528,0.1325596421156621,0.0484709082722461,0.054811609216681635,0.30775278547010065,7.995345430657459,8.396144597868512,10,47372165
0.0,-0.07069083100093737,-0.10302999008421389,0.007373747752454268,-0.0061094763060447295,-0.013949287162229415,0.007753549353122228,0.041295008002054066,-0.037004590866776314,0.031505196885886544,0.2786754082722079,7.995345430657459,8.131164165502982,10,47361222
0.0,0.3362355968712257,-0.07056697426257343,0.0067120320275715906,0.011661721554876863,0.03895283861655456,0.06077042857963505,0.05118671799188671,-0.025268326800568,0.06646203822028887,0.1654085024380143,7.995345430657459,8.636900005894372,10,47359890
0.0,0.32245457168612246,-0.08860480287886435,0.007449845366281004,-0.005003630643943539,-0.010304799268229522,-0.025177071705866,0.015093393450948548,-0.073614028283629,0.03859954966450958,0.13569695532636403,7.995345430657459,8.311935413371152,10,47353529
0.0,0.349576303140325,-0.07418138010148957,0.008311288729742246,0.011736144138605395,0.02391676200553933,0.053934388496385044,-0.02964695026965293,-0.060396932372766166,0.04847591318391067,0.1382617705142882,7.995345430657459,8.465332738122346,10,47312560
0.0,-0.025110861466896783,0.22446472803977457,-0.007503769239640366,0.01135233064084525,0.11712805418465216,0.07241808734090324,0.07958570190916843,0.676127606523725,0.08243652224179601,0.02911950111508555,7.995345430657459,9.255363331946873,10,47292389
0.0,0.488651911098467,-0.07301534387285552,0.006956784945053407,0.017504813845080604,0.03644156374803934,0.08483721552048945,0.0447498879378407,-0.04948813210836763,0.07283597589190326,0.10113267149554388,7.995345430657459,8.725952779158654,10,47280750
0.0,-0.12013192793685888,-0.09983829042720845,0.00698327246528889,-0.013181277327227408,-0.021095482992530373,0.058395777444473065,0.133777314203707,-0.07528856807610927,0.025711407454693278,0.08791052577923847,7.995345430657459,7.978588181244925,10,47250853
0.0,0.23794787250750526,-0.0700291107888841,0.009561400924858278,0.006739542912514355,0.052164563121219386,0.052972888472042255,0.09666814345651804,0.3206914617133438,0.003638580796833914,0.0922378203171846,7.995345430657459,8.797938594090596,10,47240306
0.0,0.3508899714302151,-0.07230451534657514,0.006252460658033984,0.007935606063691557,0.09439227443321035,0.09638262053719852,0.07785574922249477,0.4338292774145824,0.06220141271544832,0.08930069569655888,7.995345430657459,9.142080983482318,10,47223793
0.0,-0.022725500180226364,0.27995862094047524,0.0027454522280641125,0.010584585912298704,0.13619173069204565,0.062261717203826214,0.10474927526758697,0.768724615984667,0.05058034188043005,0.04313596268421634,7.995345430657459,9.431552233270843,10,47211201
0.0,-0.07934089688664325,-0.09960729397114489,0.006146525315130514,-0.002968053675068108,-0.051689066377607194,0.017989026129297682,0.02588409353702952,-0.028036611671448955,-0.030248492668605978,0.30929473147195163,7.995345430657459,8.06276939186035,10,47202209
0.0,0.33165141656426556,-0.07276263820339295,0.006956784945053407,0.017504813845080604,0.03383701546724301,0.058696454575265816,0.02930603107935326,-0.031019086818137986,0.06210162721611476,0.15438283676139078,7.995345430657459,8.586000686089696,10,47180736
0.0,-0.08690822781398148,-0.09300394256947665,0.00698327246528889,0.004425544287181063,-0.0009523787128414388,0.07868147932531716,0.17338541188648024,0.07185265865876773,0.06832320693908618,0.30947889946581014,7.995345430657459,8.52761135458909,10,47169317
0.0,-0.0223767724807216,0.28259114220022646,-0.013422102478716726,0.006302711182222587,0.1139642914701421,0.06113627163447403,0.007830048871059285,0.6197193935218606,0.04336682787951349,0.03263126208613906,7.995345430657459,9.127088504543657,10,47164545
0.0,-0.0784283509560486,-0.10295592478672654,0.0073528519640777895,0.0008435927000133561,-0.038995392676524396,0.025773839361750275,0.10120943547280835,-0.017483837269230057,-0.04290206421539649,0.2797584497638209,7.995345430657459,8.129518030016003,10,47160377
0.0,-0.10122870866778377,-0.0920924397710866,0.007721484257618998,-0.0013098663357943472,0.013092036090980018,0.0416347034543474,0.021927156848198966,-0.09136677125229076,0.0228043396768343,0.06711486872329613,7.995345430657459,7.883642233681779,10,47131499
0.0,0.33623274001636283,-0.07383152366969471,0.009442548540653604,0.011148321243142313,0.016625697713886535,0.06922431357506402,0.08138641545962029,-0.08549559105345465,0.04646710207456373,0.1503363252005628,7.995345430657459,8.556881779758166,10,47082194
0.0,0.31848499432231525,-0.09151106833378726,0.009014613970548948,0.010391143687507582,0.000893043823216275,0.027743325922549016,0.007400238105989874,-0.07210426560157136,-0.028761220298465093,0.15880858283010563,7.995345430657459,8.335704819085867,10,47080012
0.0,-0.08546220292415742,-0.09817008816817495,0.006146525315130514,0.007394131495669365,-0.06259366283920016,0.05402615689066032,0.09844947828021083,0.00886000154325258,0.001448364553797485,0.26460813733866884,7.995345430657459,8.190052272143316,10,47073422
0.0,-0.03229796251627661,0.30109230158554706,0.003366424281644181,0.008450080295333234,0.08747485814483447,0.0016942811298563136,0.05758383613934747,0.5709923515701898,0.06868694112392092,0.03640213214996912,7.995345430657459,9.098790674561824,10,47065693
0.0,-0.06379934330727918,-0.0921862306225151,0.006855988629612877,0.003680927474599868,-0.011234238173058558,-0.08285958346175239,-0.03375045130871637,0.4019877332810115,-0.00972270034154083,0.17093906415324697,7.995345430657459,8.285256596981068,10,47065009
0.0,-0.08546220292415742,-0.09817008816817495,0.006146525315130514,-0.00497710090982438,-0.0639287915965623,0.053959954352021576,0.10705931012987288,0.01164046965794934,0.002050634223505543,0.26429857273359736,7.995345430657459,8.187962713470817,10,47040771
0.0,0.30387183445563615,-0.07374488496587268,0.010118177502681923,0.006351562480287724,0.029653073710954367,0.07578888404707015,0.10506305844077425,-0.02516624754786199,0.03865385241519036,0.15938968566176018,7.995345430657459,8.625324426858079,10,46995253
0.0,-0.12281278629070129,-0.11135219825536385,0.0049854860441016806,0.007769502739790254,-0.0692977388686427,-0.028316520858957268,-0.032456337498799476,-0.17966515347297454,-0.03729698647066235,0.065278828690316,7.995345430657459,7.492181526415566,10,46992065
0.0,-0.0879080332548942,-0.10005726175860515,0.007635423325551908,-0.0049133277179063805,-0.028061603520352967,0.04404203691581413,0.13081303089674495,0.03261301132921024,0.007617252973564794,0.2830463860491772,7.995345430657459,8.280172345895764,10,46943723
0.0,-0.08075575517551806,-0.07775472338706808,0.0076019045837245865,-0.0029682403328906916,0.23504684837206904,0.10036931793443199,0.04040978919258573,0.057793497864790475,0.08213727340367273,0.31106799992441875,7.995345430657459,8.668293343037675,10,46915049
0.0,-0.04172302494222848,0.40871639366199547,0.0049035579855365215,-0.007885134456377346,0.07321579027814835,0.02854600199136025,0.047540828691310016,0.15503031696521466,0.058600454330503364,0.2413970548177864,7.995345430657459,8.963687669980708,9,47519620
0.0,-0.04387868548203276,0.39597387888271096,0.007146859245936954,0.006351562480287724,0.08019338690043966,0.04843959429010273,0.10759094156906295,0.19014862381464293,0.06400471016810262,0.22025907285169669,7.995345430657459,9.07157537537841,9,47514862
0.0,-0.05238283042608096,0.3939118058214156,0.0065507515257359015,-0.004601457921556317,0.0264543538712597,0.02426095539442947,0.0353697232943999,0.15107992872850592,0.054645790999197134,0.22399315641982162,7.995345430657459,8.854627608364588,9,47513795
0.0,-0.05619756484103886,-0.11324149756843362,0.004708595424010269,-0.001161217082683308,0.05646150568513698,-0.06609612652937363,0.036446229849298094,0.6976265628758446,-0.0010613507790222499,0.10935043682369452,7.995345430657459,8.662181004514892,9,47513746
0.0,0.16247047187674343,0.242529103048754,0.003629309977703238,-0.00293412739698506,0.02915282579443436,0.05137965170026658,0.04688885296615848,0.1122456082099338,0.06868556742687908,0.12795220868277338,7.995345430657459,8.837344902944121,9,47499333
0.0,0.18116843318275425,-0.08067021109135446,0.005772970738386337,0.008450080295333234,0.047412504164825446,-0.00835654523957726,0.06420255004565557,0.5197406888083307,0.0122465753634767,0.045678590459664825,7.995345430657459,8.790991067384955,9,47485295
0.0,-0.06935515997281654,0.40042307272822336,0.006958711230499061,0.0024872168543048087,0.06437334437376477,-0.04443630733623187,0.043132943871384395,0.11254393222059811,0.011066534093400856,0.19956164655809194,7.995345430657459,8.722101365278677,9,47477686
0.0,0.1401063391263968,0.28257111431303716,0.006896048849022824,-0.008910184528196374,0.058296793622046796,-0.0029716385179818696,0.03636707312035804,0.09265947580334659,0.053313743491510586,0.11681643070845552,7.995345430657459,8.770490626645454,9,47476390
0.0,0.1525596696321586,0.292366419595506,0.008986668864473399,-0.010853138404331584,0.041942134403801144,0.04654097271788936,0.04057294565687676,0.08014647311866312,0.04059790211962423,0.12687366879293688,7.995345430657459,8.815079147155057,9,47439580
0.0,-0.07142959620198211,0.47204494710611644,-0.028303068122352865,-0.010343977528790481,0.023589419816280353,0.005015307545731384,0.025648137047144873,0.0527159179106268,0.03527860402724718,0.06046211962110495,7.995345430657459,8.560023241878586,9,47425587
0.0,0.11518825339285287,0.28259905256933027,0.006598264254118205,-0.008910184528196374,0.049762559365700614,-0.0022135762623120055,0.022692197465401708,0.0906625085411261,0.04878534915243549,0.11381146801176932,7.995345430657459,8.714321322619686,9,47422035
0.0,0.18379013944044215,-0.07382374587706884,0.005772970738386337,-0.005642703801053287,0.018818325722560217,0.048113969132778225,0.02807392911299851,0.5113637797519157,-0.004642037540349785,0.04546916207746418,7.995345430657459,8.752639219415533,9,47411426
0.0,-0.04499749246502236,0.40236548353405616,0.004542185052440813,0.00900265762997508,0.038586584150450055,0.03445946101000618,0.06182820370875787,0.160455763853775,0.04946901231054255,0.25034976520247076,7.995345430657459,8.96140705464491,9,47407358
0.0,-0.04387868548203276,0.39597387888271096,0.007146859245936954,0.006351562480287724,0.08019338690043966,0.04843959429010273,0.10759094156906295,0.19014862381464293,0.06400471016810262,0.22025907285169669,7.995345430657459,9.07157537537841,9,47376930
0.0,0.17965996144477173,0.28380733172990114,0.006183958277439239,-0.008394295331918449,0.06024896821517933,0.03679392984041383,-0.011729802769354309,0.061752339747241945,0.03281084042660306,0.11669378632862439,7.995345430657459,8.75317244856636,9,47352118
0.0,-0.04321745869891721,-0.06392859541945534,0.006300298189437403,0.010285692641328543,0.04605841944020371,0.13087683195379818,0.14718505982314412,0.939952350442033,0.1525785685096455,0.049795895452102674,7.995345430657459,9.371232492990778,9,47338797
0.0,-0.047571337945592033,0.3917451651181271,0.0037603058227509917,-0.01083886071501107,0.06565137465733539,0.024667180318862655,0.03836430448653387,0.09242442161024814,0.04376999565129285,0.2021726163876712,7.995345430657459,8.799490596049678,9,47316695
0.0,-0.04488695450947138,0.4162747852823168,0.003261139466957323,-0.008218746408624904,0.0628988292758995,0.01994499052334825,-0.025029530248560524,0.10267927136527352,0.04780892604213217,0.2305561390762771,7.995345430657459,8.800634280523006,9,47310820
0.0,-0.04499749246502236,0.3963399792283042,0.00478693796992263,-0.002662042074905678,0.029686832774725995,0.032412346569367735,0.061069302975528705,0.1542753385543694,0.048858515881662505,0.24941280361053744,7.995345430657459,8.924527953681949,9,47296843
0.0,-0.04649056603519598,0.3933817322544599,0.00478693796992263,-0.00497710090982438,0.02215107700442218,0.047253893516932786,0.10847047847907015,0.16272740379907272,0.050389396267053584,0.20011578950332148,7.995345430657459,8.933154472506693,9,47211442
0.0,0.14950214762003816,0.2522924006426341,-0.01828500981582018,0.003948700630266665,0.08827861898638414,-0.03052812995828832,-0.014330720615921595,0.07133554419553977,0.058606744919313544,0.103132661297708,7.995345430657459,8.659298388559312,9,47206193
0.0,-0.04026984526104805,0.40316573390626326,-0.02856102975023795,0.0016161359403578277,0.053582651323829784,0.029049300216977426,0.038472946730132476,0.13727429531792282,0.017874424638334472,0.24130743158051635,7.995345430657459,8.848857475300507,9,47192305
0.0,-0.03546207547391643,0.39583955474435684,-0.030563230574237814,0.006351562480287724,0.07178837715690892,0.051829166773500183,0.09830781924284283,0.18993803164922587,0.05959979788242748,0.24582908625098865,7.995345430657459,9.048803520789843,9,47188430
0.0,-0.047001031798571735,0.35736413746020745,-0.019172879945744705,0.01004330352189268,0.09987642832236637,-0.012000994384484183,0.04012204680560308,0.1070574994923181,0.04279417640791922,0.1941937559139978,7.995345430657459,8.768621872452963,9,47160889
0.0,-0.051055246970376576,0.404868148149086,0.004254561108002202,-0.0122128673897881,0.07660448049770002,0.014278739758488906,-0.04601107083215511,0.1541752487401795,0.05626510164996445,0.22637116767184035,7.995345430657459,8.822883693040401,9,47131198
0.0,0.14401578845229793,0.2615815129077269,0.003629309977703238,-0.002662042074905678,0.030362770087129953,-0.017020672596141522,0.05659618415142245,0.08260723159511857,0.05217155289388161,0.10812455822908469,7.995345430657459,8.714751624280778,9,47119474
0.0,0.16167532595389292,0.2721572353255325,0.005881924240611724,-0.002968053675068108,0.04082554139281031,0.061240682777473236,0.0891732518684037,0.09624755996753608,0.04626800325929297,0.11692177731499288,7.995345430657459,8.882768679082938,9,47114529
0.0,-0.04309446698817199,0.40682678059229,-0.018205910533893237,-0.007318689478862241,0.03689244136777111,0.03367057447689703,0.062189330412610086,0.15506894058728288,0.04888833969962361,0.24789966338949676,7.995345430657459,8.918162434182502,9,47103526
0.0,-0.04526543693066085,0.39286189481077644,0.006989135593008884,0.005179358363266903,0.05309754506620351,0.015333442675485701,0.06902434784265907,0.10675938168084127,0.014439445647800362,0.22631942472803246,7.995345430657459,8.840083970134874,9,47082187
0.0,-0.04624665403733991,0.3916624957090638,0.0036678427782159207,-0.015747426738316347,0.06997324974229141,0.018712854657157156,-0.035136004230511234,0.14713224894365567,0.056411711817395786,0.2415489701673466,7.995345430657459,8.827324719466418,9,47082128
0.0,-0.06509858007164324,0.4146418289250162,0.00478502596928535,-0.005873647211411854,0.10250793731823209,-0.0075247659450781365,0.05382039412673687,0.05681031982597187,0.042274521301754,0.07899207751829036,7.995345430657459,8.670680542414614,9,47069504
0.0,0.26046685209902193,0.27746412591124653,0.0050275043409291,-0.013432367903397649,0.0761008824597758,0.075858152435039,0.06318197635856844,0.10400583908668946,0.0917815521852052,0.08462438032975644,7.995345430657459,9.020424327960294,9,47068594
0.0,-0.046105000163317214,0.38984956039093976,-0.02668635304496849,-0.004601457921556317,0.0346958092118116,0.021466685955732402,0.02610796346263502,0.1624816567262198,0.05785974378484181,0.24450390229735275,7.995345430657459,8.85491794135715,9,47066635
0.0,-0.04983819275195489,0.35535004137993764,0.0071065213950506695,0.007840173125484278,0.055828188608740406,0.034646130897088095,0.09815794537421385,0.1321094406164099,0.01163128274421157,0.16586813802373346,7.995345430657459,8.814045100070373,9,47037261
0.0,-0.045231150059114655,0.4139744205998798,-0.030563230574237814,-0.005722857491954354,0.06715034444220111,-0.031908375583976196,0.07300178197645359,0.13643020570611758,0.04058433026457824,0.2343974217783347,7.995345430657459,8.847458321715742,9,47011093
0.0,0.16597701903614628,0.2716733553425318,0.005881924240611724,-0.004953925186406109,0.03486546426963942,0.03747515772360371,0.06949077547899367,0.06759956332376704,0.04433415260321596,0.11900741586373682,7.995345430657459,8.8066963333533,9,46987279
0.0,-0.05427286229773417,0.41723902925381445,0.004269459274820794,-0.010049119298729627,0.055364809737327846,-0.0023323817402851376,-0.038949538489403114,0.1446766760401043,0.05479068896910822,0.2363162602300665,7.995345430657459,8.802398452336549,9,46981568
0.0,-0.04269460822841762,0.4050074728674495,0.004658805068054705,-0.007885134456377346,0.0715983706965857,0.03315130347510132,0.033565150534143856,0.154646091964968,0.05042684224683376,0.2409067090705868,7.995345430657459,8.938726433896388,9,46980117
0.0,0.16441675994785268,0.276363074685972,0.00652167424782081,-0.002968053675068108,0.0293923106786732,-0.055420876379588056,0.06550024033900832,0.08400216744532973,0.03714026580079214,0.12233661974377316,7.995345430657459,8.722629613492025,9,46977043
0.0,-0.047907276093693205,0.29953532484813433,0.0037848472189188215,-0.005058691766569582,0.05814063999607404,0.03165521333767525,-0.03623585320575281,0.3188523993740838,0.05591796336882564,0.1157528336003592,7.995345430657459,8.789782831335515,9,46969859
0.0,0.17491629896113456,0.30084351719680935,0.0067706766072255205,-0.005774181025532283,0.059382199181402015,0.0382204664074019,-0.02466738242621688,0.05779147616395729,0.033913352688032465,0.11882862697814921,7.995345430657459,8.755570481389823,9,46947069
0.0,-0.04923949121663971,0.3951274347761038,0.006958711230499061,-0.0029042804831501084,0.07971592783491892,0.03973442099231543,0.12626453326956388,0.1629995345411152,0.016185682172565937,0.20419159062540762,7.995345430657459,8.974379494400159,9,46944869
0.0,-0.04330447119712714,0.34341174775174793,0.00478502596928535,0.0026138908327938853,0.12733990468927014,0.06142731392837193,0.040444516823543185,0.17063661091473387,0.043114236769390336,0.22944143535534203,7.995345430657459,8.975255642494812,9,46926293
0.0,-0.12218775115258612,-0.10300962327199044,0.0036271321714844533,-0.006255485507958284,-0.0572083564231906,-0.013127129551641824,-0.12102507447120599,-0.11834729585862618,-0.012987591186042074,0.06650482460802191,7.995345430657459,7.5113290800137245,8,47513945
0.0,-0.08193510834463627,-0.1158289599970021,-0.02592110381525041,0.004691776829753656,0.1038654029209735,-0.06661903190075412,0.01078659019580541,-0.05510625198776949,0.029895729928260267,0.22448339686093338,7.995345430657459,8.023657871347773,8,47513768
0.0,0.27816146908251665,-0.0955787151781535,-0.03549386626343835,0.007523344385892389,0.00522194010285117,-0.0464215737750702,-0.03330330304800451,-0.0681655832358247,0.0034394244148540244,0.13790504526860942,7.995345430657459,8.148633612411691,8,47509314
0.0,-0.08239355887641933,-0.10596370995687394,0.004757327295273631,0.007149502687230282,-0.026956808180636012,-0.010940663595972658,-0.03044222549322239,-0.04065150990352797,-0.030369236255365327,0.2655374525126778,7.995345430657459,7.945072000890623,8,47494367
0.0,-0.08546220292415742,-0.09817008816817495,0.006146525315130514,-0.00497710090982438,-0.0639287915965623,0.053959954352021576,0.10705931012987288,0.01164046965794934,0.002050634223505543,0.26429857273359736,7.995345430657459,8.187962713470817,8,47487630
